========================================================================================================================
RÉSULTATS BIR_Avec_Apprentissage - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.6323
MAP Interpolée:                      0.6434
Mean P@5:                            0.8067
Mean P@10:                           0.7467
Mean R-Precision:                    0.6194
MRR (Mean Reciprocal Rank):          0.9056
Mean DCG@20:                         52.8476
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                1.0000
R-Precision:         0.9189
Reciprocal Rank:     1.0000
Average Precision:   0.9670
AP Interpolée:       0.9727
DCG@20:              48.7713
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
951    948      ✗        -            -           
952    949      ✗        -            -           
953    950      ✗        -            -           
954    951      ✗        -            -           
955    952      ✗        -            -           
956    953      ✗        -            -           
957    954      ✗        -            -           
958    955      ✗        -            -           
959    956      ✗        -            -           
960    957      ✗        -            -           
961    958      ✗        -            -           
962    959      ✗        -            -           
963    960      ✗        -            -           
964    961      ✗        -            -           
965    962      ✗        -            -           
966    963      ✗        -            -           
967    964      ✗        -            -           
968    965      ✗        -            -           
969    966      ✗        -            -           
970    967      ✗        -            -           
971    968      ✗        -            -           
972    969      ✗        -            -           
973    970      ✗        -            -           
974    971      ✗        -            -           
975    972      ✗        -            -           
976    973      ✗        -            -           
977    974      ✗        -            -           
978    975      ✗        -            -           
979    976      ✗        -            -           
980    977      ✗        -            -           
981    978      ✗        -            -           
982    979      ✗        -            -           
983    980      ✗        -            -           
984    981      ✗        -            -           
985    983      ✗        -            -           
986    984      ✗        -            -           
987    985      ✗        -            -           
988    986      ✗        -            -           
989    987      ✗        -            -           
990    988      ✗        -            -           
991    989      ✗        -            -           
992    990      ✗        -            -           
993    991      ✗        -            -           
994    992      ✗        -            -           
995    993      ✗        -            -           
996    994      ✗        -            -           
997    995      ✗        -            -           
998    996      ✗        -            -           
999    997      ✗        -            -           
1000   998      ✗        -            -           
1001   999      ✗        -            -           
1002   1000     ✗        -            -           
1003   1001     ✗        -            -           
1004   1002     ✗        -            -           
1005   1004     ✗        -            -           
1006   1005     ✗        -            -           
1007   1006     ✗        -            -           
1008   1007     ✗        -            -           
1009   1008     ✗        -            -           
1010   1009     ✗        -            -           
1011   1010     ✗        -            -           
1012   1011     ✗        -            -           
1013   1012     ✗        -            -           
1014   1013     ✗        -            -           
1015   1014     ✗        -            -           
1016   1015     ✗        -            -           
1017   1016     ✗        -            -           
1018   1018     ✗        -            -           
1019   1019     ✗        -            -           
1020   1020     ✗        -            -           
1021   1021     ✗        -            -           
1022   1022     ✗        -            -           
1023   1023     ✗        -            -           
1024   1024     ✗        -            -           
1025   1025     ✗        -            -           
1026   1026     ✗        -            -           
1027   1027     ✗        -            -           
1028   1028     ✗        -            -           
1029   1029     ✗        -            -           
1030   1030     ✗        -            -           
1031   1031     ✗        -            -           
1032   1032     ✗        -            -           
1033   1033     ✗        -            -           


========================================================================================================================
REQUÊTE 4
========================================================================================================================
Documents pertinents (R): 23
Documents pertinents trouvés: 23

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0223
F-Mesure:            0.0436
P@5:                 0.6000
P@10:                0.7000
R-Precision:         0.6522
Reciprocal Rank:     0.5000
Average Precision:   0.5465
AP Interpolée:       0.5662
DCG@20:              30.9000
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      234      ✗        -            -           
2      94       ✓        0.0435       0.5000      
3      173      ✓        0.0870       0.6667      
4      177      ✓        0.1304       0.7500      
5      179      ✗        -            -           
6      207      ✓        0.1739       0.6667      
7      208      ✓        0.2174       0.7143      
8      209      ✓        0.2609       0.7500      
9      274      ✗        -            -           
10     405      ✓        0.3043       0.7000      
11     905      ✗        -            -           
12     93       ✓        0.3478       0.6667      
13     176      ✓        0.3913       0.6923      
14     178      ✓        0.4348       0.7143      
15     210      ✓        0.4783       0.7333      
16     400      ✓        0.5217       0.7500      
17     407      ✗        -            -           
18     108      ✗        -            -           
19     156      ✗        -            -           
20     175      ✓        0.5652       0.6500      
21     206      ✗        -            -           
22     396      ✓        0.6087       0.6364      
23     397      ✓        0.6522       0.6522      
24     401      ✗        -            -           
25     403      ✗        -            -           
26     433      ✗        -            -           
27     541      ✗        -            -           
28     642      ✗        -            -           
29     652      ✗        -            -           
30     654      ✗        -            -           
31     755      ✗        -            -           
32     913      ✗        -            -           
33     38       ✗        -            -           
34     59       ✗        -            -           
35     62       ✗        -            -           
36     70       ✗        -            -           
37     71       ✗        -            -           
38     78       ✗        -            -           
39     160      ✗        -            -           
40     230      ✗        -            -           
41     259      ✓        0.6957       0.3902      
42     283      ✗        -            -           
43     286      ✗        -            -           
44     399      ✓        0.7391       0.3864      
45     402      ✗        -            -           
46     406      ✓        0.7826       0.3913      
47     523      ✗        -            -           
48     525      ✗        -            -           
49     638      ✗        -            -           
50     720      ✗        -            -           
51     784      ✗        -            -           
52     67       ✗        -            -           
53     281      ✗        -            -           
54     394      ✗        -            -           
55     15       ✗        -            -           
56     77       ✗        -            -           
57     95       ✗        -            -           
58     147      ✗        -            -           
59     174      ✓        0.8261       0.3220      
60     190      ✗        -            -           
61     194      ✗        -            -           
62     197      ✗        -            -           
63     198      ✗        -            -           
64     264      ✗        -            -           
65     372      ✗        -            -           
66     395      ✗        -            -           
67     398      ✗        -            -           
68     408      ✓        0.8696       0.2941      
69     463      ✗        -            -           
70     479      ✗        -            -           
71     631      ✗        -            -           
72     632      ✗        -            -           
73     634      ✗        -            -           
74     637      ✗        -            -           
75     641      ✗        -            -           
76     643      ✗        -            -           
77     644      ✗        -            -           
78     648      ✗        -            -           
79     649      ✗        -            -           
80     650      ✗        -            -           
81     651      ✗        -            -           
82     656      ✗        -            -           
83     657      ✗        -            -           
84     658      ✗        -            -           
85     681      ✗        -            -           
86     817      ✗        -            -           
87     860      ✗        -            -           
88     895      ✗        -            -           
89     902      ✗        -            -           
90     910      ✗        -            -           
91     911      ✗        -            -           
92     927      ✗        -            -           
93     976      ✗        -            -           
94     1012     ✗        -            -           
95     23       ✗        -            -           
96     41       ✗        -            -           
97     51       ✗        -            -           
98     64       ✗        -            -           
99     73       ✗        -            -           
100    75       ✗        -            -           
101    111      ✗        -            -           
102    141      ✓        0.9130       0.2059      
103    163      ✗        -            -           
104    231      ✗        -            -           
105    232      ✗        -            -           
106    233      ✗        -            -           
107    245      ✗        -            -           
108    248      ✗        -            -           
109    253      ✗        -            -           
110    258      ✗        -            -           
111    275      ✗        -            -           
112    276      ✗        -            -           
113    277      ✗        -            -           
114    278      ✗        -            -           
115    282      ✗        -            -           
116    285      ✗        -            -           
117    287      ✗        -            -           
118    288      ✗        -            -           
119    297      ✗        -            -           
120    341      ✗        -            -           
121    342      ✗        -            -           
122    404      ✓        0.9565       0.1803      
123    411      ✗        -            -           
124    422      ✗        -            -           
125    458      ✗        -            -           
126    459      ✗        -            -           
127    460      ✗        -            -           
128    464      ✗        -            -           
129    467      ✗        -            -           
130    468      ✗        -            -           
131    524      ✗        -            -           
132    640      ✗        -            -           
133    736      ✗        -            -           
134    774      ✗        -            -           
135    982      ✗        -            -           
136    1003     ✗        -            -           
137    534      ✗        -            -           
138    4        ✗        -            -           
139    18       ✗        -            -           
140    28       ✗        -            -           
141    55       ✗        -            -           
142    58       ✗        -            -           
143    65       ✗        -            -           
144    68       ✗        -            -           
145    69       ✗        -            -           
146    72       ✗        -            -           
147    96       ✓        1.0000       0.1565      
148    126      ✗        -            -           
149    127      ✗        -            -           
150    133      ✗        -            -           
151    152      ✗        -            -           
152    159      ✗        -            -           
153    161      ✗        -            -           
154    169      ✗        -            -           
155    171      ✗        -            -           
156    172      ✗        -            -           
157    187      ✗        -            -           
158    188      ✗        -            -           
159    211      ✗        -            -           
160    213      ✗        -            -           
161    218      ✗        -            -           
162    237      ✗        -            -           
163    247      ✗        -            -           
164    256      ✗        -            -           
165    257      ✗        -            -           
166    295      ✗        -            -           
167    298      ✗        -            -           
168    299      ✗        -            -           
169    300      ✗        -            -           
170    301      ✗        -            -           
171    324      ✗        -            -           
172    330      ✗        -            -           
173    347      ✗        -            -           
174    385      ✗        -            -           
175    388      ✗        -            -           
176    409      ✗        -            -           
177    425      ✗        -            -           
178    426      ✗        -            -           
179    427      ✗        -            -           
180    437      ✗        -            -           
181    438      ✗        -            -           
182    445      ✗        -            -           
183    465      ✗        -            -           
184    469      ✗        -            -           
185    473      ✗        -            -           
186    505      ✗        -            -           
187    526      ✗        -            -           
188    528      ✗        -            -           
189    530      ✗        -            -           
190    535      ✗        -            -           
191    540      ✗        -            -           
192    542      ✗        -            -           
193    543      ✗        -            -           
194    557      ✗        -            -           
195    562      ✗        -            -           
196    565      ✗        -            -           
197    569      ✗        -            -           
198    571      ✗        -            -           
199    575      ✗        -            -           
200    579      ✗        -            -           
201    581      ✗        -            -           
202    588      ✗        -            -           
203    594      ✗        -            -           
204    597      ✗        -            -           
205    600      ✗        -            -           
206    623      ✗        -            -           
207    627      ✗        -            -           
208    655      ✗        -            -           
209    663      ✗        -            -           
210    666      ✗        -            -           
211    672      ✗        -            -           
212    674      ✗        -            -           
213    682      ✗        -            -           
214    684      ✗        -            -           
215    729      ✗        -            -           
216    746      ✗        -            -           
217    751      ✗        -            -           
218    758      ✗        -            -           
219    786      ✗        -            -           
220    795      ✗        -            -           
221    796      ✗        -            -           
222    836      ✗        -            -           
223    839      ✗        -            -           
224    854      ✗        -            -           
225    858      ✗        -            -           
226    862      ✗        -            -           
227    865      ✗        -            -           
228    866      ✗        -            -           
229    912      ✗        -            -           
230    935      ✗        -            -           
231    938      ✗        -            -           
232    957      ✗        -            -           
233    980      ✗        -            -           
234    1008     ✗        -            -           
235    1009     ✗        -            -           
236    1017     ✗        -            -           
237    1019     ✗        -            -           
238    456      ✗        -            -           
239    787      ✗        -            -           
240    908      ✗        -            -           
241    214      ✗        -            -           
242    532      ✗        -            -           
243    556      ✗        -            -           
244    702      ✗        -            -           
245    716      ✗        -            -           
246    775      ✗        -            -           
247    965      ✗        -            -           
248    989      ✗        -            -           
249    992      ✗        -            -           
250    1        ✗        -            -           
251    2        ✗        -            -           
252    3        ✗        -            -           
253    5        ✗        -            -           
254    6        ✗        -            -           
255    7        ✗        -            -           
256    8        ✗        -            -           
257    9        ✗        -            -           
258    10       ✗        -            -           
259    11       ✗        -            -           
260    12       ✗        -            -           
261    13       ✗        -            -           
262    14       ✗        -            -           
263    16       ✗        -            -           
264    17       ✗        -            -           
265    19       ✗        -            -           
266    20       ✗        -            -           
267    21       ✗        -            -           
268    22       ✗        -            -           
269    24       ✗        -            -           
270    25       ✗        -            -           
271    26       ✗        -            -           
272    27       ✗        -            -           
273    29       ✗        -            -           
274    30       ✗        -            -           
275    31       ✗        -            -           
276    32       ✗        -            -           
277    33       ✗        -            -           
278    34       ✗        -            -           
279    35       ✗        -            -           
280    36       ✗        -            -           
281    37       ✗        -            -           
282    39       ✗        -            -           
283    40       ✗        -            -           
284    42       ✗        -            -           
285    43       ✗        -            -           
286    44       ✗        -            -           
287    45       ✗        -            -           
288    46       ✗        -            -           
289    47       ✗        -            -           
290    48       ✗        -            -           
291    49       ✗        -            -           
292    50       ✗        -            -           
293    52       ✗        -            -           
294    53       ✗        -            -           
295    54       ✗        -            -           
296    56       ✗        -            -           
297    57       ✗        -            -           
298    60       ✗        -            -           
299    61       ✗        -            -           
300    63       ✗        -            -           
301    66       ✗        -            -           
302    74       ✗        -            -           
303    76       ✗        -            -           
304    79       ✗        -            -           
305    80       ✗        -            -           
306    81       ✗        -            -           
307    82       ✗        -            -           
308    83       ✗        -            -           
309    84       ✗        -            -           
310    85       ✗        -            -           
311    86       ✗        -            -           
312    87       ✗        -            -           
313    88       ✗        -            -           
314    89       ✗        -            -           
315    90       ✗        -            -           
316    91       ✗        -            -           
317    92       ✗        -            -           
318    97       ✗        -            -           
319    98       ✗        -            -           
320    99       ✗        -            -           
321    100      ✗        -            -           
322    101      ✗        -            -           
323    102      ✗        -            -           
324    103      ✗        -            -           
325    104      ✗        -            -           
326    105      ✗        -            -           
327    106      ✗        -            -           
328    107      ✗        -            -           
329    109      ✗        -            -           
330    110      ✗        -            -           
331    112      ✗        -            -           
332    113      ✗        -            -           
333    114      ✗        -            -           
334    115      ✗        -            -           
335    116      ✗        -            -           
336    117      ✗        -            -           
337    118      ✗        -            -           
338    119      ✗        -            -           
339    120      ✗        -            -           
340    121      ✗        -            -           
341    122      ✗        -            -           
342    123      ✗        -            -           
343    124      ✗        -            -           
344    125      ✗        -            -           
345    128      ✗        -            -           
346    129      ✗        -            -           
347    130      ✗        -            -           
348    131      ✗        -            -           
349    132      ✗        -            -           
350    134      ✗        -            -           
351    135      ✗        -            -           
352    136      ✗        -            -           
353    137      ✗        -            -           
354    138      ✗        -            -           
355    139      ✗        -            -           
356    140      ✗        -            -           
357    142      ✗        -            -           
358    143      ✗        -            -           
359    144      ✗        -            -           
360    145      ✗        -            -           
361    146      ✗        -            -           
362    148      ✗        -            -           
363    149      ✗        -            -           
364    150      ✗        -            -           
365    151      ✗        -            -           
366    153      ✗        -            -           
367    154      ✗        -            -           
368    155      ✗        -            -           
369    157      ✗        -            -           
370    158      ✗        -            -           
371    162      ✗        -            -           
372    164      ✗        -            -           
373    165      ✗        -            -           
374    166      ✗        -            -           
375    167      ✗        -            -           
376    168      ✗        -            -           
377    170      ✗        -            -           
378    180      ✗        -            -           
379    181      ✗        -            -           
380    182      ✗        -            -           
381    183      ✗        -            -           
382    184      ✗        -            -           
383    185      ✗        -            -           
384    186      ✗        -            -           
385    189      ✗        -            -           
386    191      ✗        -            -           
387    192      ✗        -            -           
388    193      ✗        -            -           
389    195      ✗        -            -           
390    196      ✗        -            -           
391    199      ✗        -            -           
392    200      ✗        -            -           
393    201      ✗        -            -           
394    202      ✗        -            -           
395    203      ✗        -            -           
396    204      ✗        -            -           
397    205      ✗        -            -           
398    212      ✗        -            -           
399    215      ✗        -            -           
400    216      ✗        -            -           
401    217      ✗        -            -           
402    219      ✗        -            -           
403    220      ✗        -            -           
404    221      ✗        -            -           
405    222      ✗        -            -           
406    223      ✗        -            -           
407    224      ✗        -            -           
408    225      ✗        -            -           
409    226      ✗        -            -           
410    227      ✗        -            -           
411    228      ✗        -            -           
412    229      ✗        -            -           
413    235      ✗        -            -           
414    236      ✗        -            -           
415    238      ✗        -            -           
416    239      ✗        -            -           
417    240      ✗        -            -           
418    241      ✗        -            -           
419    242      ✗        -            -           
420    243      ✗        -            -           
421    244      ✗        -            -           
422    246      ✗        -            -           
423    249      ✗        -            -           
424    250      ✗        -            -           
425    251      ✗        -            -           
426    252      ✗        -            -           
427    254      ✗        -            -           
428    255      ✗        -            -           
429    260      ✗        -            -           
430    261      ✗        -            -           
431    262      ✗        -            -           
432    263      ✗        -            -           
433    265      ✗        -            -           
434    266      ✗        -            -           
435    267      ✗        -            -           
436    268      ✗        -            -           
437    269      ✗        -            -           
438    270      ✗        -            -           
439    271      ✗        -            -           
440    272      ✗        -            -           
441    273      ✗        -            -           
442    279      ✗        -            -           
443    280      ✗        -            -           
444    284      ✗        -            -           
445    289      ✗        -            -           
446    290      ✗        -            -           
447    291      ✗        -            -           
448    292      ✗        -            -           
449    293      ✗        -            -           
450    294      ✗        -            -           
451    296      ✗        -            -           
452    302      ✗        -            -           
453    303      ✗        -            -           
454    304      ✗        -            -           
455    305      ✗        -            -           
456    306      ✗        -            -           
457    307      ✗        -            -           
458    308      ✗        -            -           
459    309      ✗        -            -           
460    310      ✗        -            -           
461    311      ✗        -            -           
462    312      ✗        -            -           
463    313      ✗        -            -           
464    314      ✗        -            -           
465    315      ✗        -            -           
466    316      ✗        -            -           
467    317      ✗        -            -           
468    318      ✗        -            -           
469    319      ✗        -            -           
470    320      ✗        -            -           
471    321      ✗        -            -           
472    322      ✗        -            -           
473    323      ✗        -            -           
474    325      ✗        -            -           
475    326      ✗        -            -           
476    327      ✗        -            -           
477    328      ✗        -            -           
478    329      ✗        -            -           
479    331      ✗        -            -           
480    332      ✗        -            -           
481    333      ✗        -            -           
482    334      ✗        -            -           
483    335      ✗        -            -           
484    336      ✗        -            -           
485    337      ✗        -            -           
486    338      ✗        -            -           
487    339      ✗        -            -           
488    340      ✗        -            -           
489    343      ✗        -            -           
490    344      ✗        -            -           
491    345      ✗        -            -           
492    346      ✗        -            -           
493    348      ✗        -            -           
494    349      ✗        -            -           
495    350      ✗        -            -           
496    351      ✗        -            -           
497    352      ✗        -            -           
498    353      ✗        -            -           
499    354      ✗        -            -           
500    355      ✗        -            -           
501    356      ✗        -            -           
502    357      ✗        -            -           
503    358      ✗        -            -           
504    359      ✗        -            -           
505    360      ✗        -            -           
506    361      ✗        -            -           
507    362      ✗        -            -           
508    363      ✗        -            -           
509    364      ✗        -            -           
510    365      ✗        -            -           
511    366      ✗        -            -           
512    367      ✗        -            -           
513    368      ✗        -            -           
514    369      ✗        -            -           
515    370      ✗        -            -           
516    371      ✗        -            -           
517    373      ✗        -            -           
518    374      ✗        -            -           
519    375      ✗        -            -           
520    376      ✗        -            -           
521    377      ✗        -            -           
522    378      ✗        -            -           
523    379      ✗        -            -           
524    380      ✗        -            -           
525    381      ✗        -            -           
526    382      ✗        -            -           
527    383      ✗        -            -           
528    384      ✗        -            -           
529    386      ✗        -            -           
530    387      ✗        -            -           
531    389      ✗        -            -           
532    390      ✗        -            -           
533    391      ✗        -            -           
534    392      ✗        -            -           
535    393      ✗        -            -           
536    410      ✗        -            -           
537    412      ✗        -            -           
538    413      ✗        -            -           
539    414      ✗        -            -           
540    415      ✗        -            -           
541    416      ✗        -            -           
542    417      ✗        -            -           
543    418      ✗        -            -           
544    419      ✗        -            -           
545    420      ✗        -            -           
546    421      ✗        -            -           
547    423      ✗        -            -           
548    424      ✗        -            -           
549    428      ✗        -            -           
550    429      ✗        -            -           
551    430      ✗        -            -           
552    431      ✗        -            -           
553    432      ✗        -            -           
554    434      ✗        -            -           
555    435      ✗        -            -           
556    436      ✗        -            -           
557    439      ✗        -            -           
558    440      ✗        -            -           
559    441      ✗        -            -           
560    442      ✗        -            -           
561    443      ✗        -            -           
562    444      ✗        -            -           
563    446      ✗        -            -           
564    447      ✗        -            -           
565    448      ✗        -            -           
566    449      ✗        -            -           
567    450      ✗        -            -           
568    451      ✗        -            -           
569    452      ✗        -            -           
570    453      ✗        -            -           
571    454      ✗        -            -           
572    455      ✗        -            -           
573    457      ✗        -            -           
574    461      ✗        -            -           
575    462      ✗        -            -           
576    466      ✗        -            -           
577    470      ✗        -            -           
578    471      ✗        -            -           
579    472      ✗        -            -           
580    474      ✗        -            -           
581    475      ✗        -            -           
582    476      ✗        -            -           
583    477      ✗        -            -           
584    478      ✗        -            -           
585    480      ✗        -            -           
586    481      ✗        -            -           
587    482      ✗        -            -           
588    483      ✗        -            -           
589    484      ✗        -            -           
590    485      ✗        -            -           
591    486      ✗        -            -           
592    487      ✗        -            -           
593    488      ✗        -            -           
594    489      ✗        -            -           
595    490      ✗        -            -           
596    491      ✗        -            -           
597    492      ✗        -            -           
598    493      ✗        -            -           
599    494      ✗        -            -           
600    495      ✗        -            -           
601    496      ✗        -            -           
602    497      ✗        -            -           
603    498      ✗        -            -           
604    499      ✗        -            -           
605    500      ✗        -            -           
606    501      ✗        -            -           
607    502      ✗        -            -           
608    503      ✗        -            -           
609    504      ✗        -            -           
610    506      ✗        -            -           
611    507      ✗        -            -           
612    508      ✗        -            -           
613    509      ✗        -            -           
614    510      ✗        -            -           
615    511      ✗        -            -           
616    512      ✗        -            -           
617    513      ✗        -            -           
618    514      ✗        -            -           
619    515      ✗        -            -           
620    516      ✗        -            -           
621    517      ✗        -            -           
622    518      ✗        -            -           
623    519      ✗        -            -           
624    520      ✗        -            -           
625    521      ✗        -            -           
626    522      ✗        -            -           
627    527      ✗        -            -           
628    529      ✗        -            -           
629    531      ✗        -            -           
630    533      ✗        -            -           
631    536      ✗        -            -           
632    537      ✗        -            -           
633    538      ✗        -            -           
634    539      ✗        -            -           
635    544      ✗        -            -           
636    545      ✗        -            -           
637    546      ✗        -            -           
638    547      ✗        -            -           
639    548      ✗        -            -           
640    549      ✗        -            -           
641    550      ✗        -            -           
642    551      ✗        -            -           
643    552      ✗        -            -           
644    553      ✗        -            -           
645    554      ✗        -            -           
646    555      ✗        -            -           
647    558      ✗        -            -           
648    559      ✗        -            -           
649    560      ✗        -            -           
650    561      ✗        -            -           
651    563      ✗        -            -           
652    564      ✗        -            -           
653    566      ✗        -            -           
654    567      ✗        -            -           
655    568      ✗        -            -           
656    570      ✗        -            -           
657    572      ✗        -            -           
658    573      ✗        -            -           
659    574      ✗        -            -           
660    576      ✗        -            -           
661    577      ✗        -            -           
662    578      ✗        -            -           
663    580      ✗        -            -           
664    582      ✗        -            -           
665    583      ✗        -            -           
666    584      ✗        -            -           
667    585      ✗        -            -           
668    586      ✗        -            -           
669    587      ✗        -            -           
670    589      ✗        -            -           
671    590      ✗        -            -           
672    591      ✗        -            -           
673    592      ✗        -            -           
674    593      ✗        -            -           
675    595      ✗        -            -           
676    596      ✗        -            -           
677    598      ✗        -            -           
678    599      ✗        -            -           
679    601      ✗        -            -           
680    602      ✗        -            -           
681    603      ✗        -            -           
682    604      ✗        -            -           
683    605      ✗        -            -           
684    606      ✗        -            -           
685    607      ✗        -            -           
686    608      ✗        -            -           
687    609      ✗        -            -           
688    610      ✗        -            -           
689    611      ✗        -            -           
690    612      ✗        -            -           
691    613      ✗        -            -           
692    614      ✗        -            -           
693    615      ✗        -            -           
694    616      ✗        -            -           
695    617      ✗        -            -           
696    618      ✗        -            -           
697    619      ✗        -            -           
698    620      ✗        -            -           
699    621      ✗        -            -           
700    622      ✗        -            -           
701    624      ✗        -            -           
702    625      ✗        -            -           
703    626      ✗        -            -           
704    628      ✗        -            -           
705    629      ✗        -            -           
706    630      ✗        -            -           
707    633      ✗        -            -           
708    635      ✗        -            -           
709    636      ✗        -            -           
710    639      ✗        -            -           
711    645      ✗        -            -           
712    646      ✗        -            -           
713    647      ✗        -            -           
714    653      ✗        -            -           
715    659      ✗        -            -           
716    660      ✗        -            -           
717    661      ✗        -            -           
718    662      ✗        -            -           
719    664      ✗        -            -           
720    665      ✗        -            -           
721    667      ✗        -            -           
722    668      ✗        -            -           
723    669      ✗        -            -           
724    670      ✗        -            -           
725    671      ✗        -            -           
726    673      ✗        -            -           
727    675      ✗        -            -           
728    676      ✗        -            -           
729    677      ✗        -            -           
730    678      ✗        -            -           
731    679      ✗        -            -           
732    680      ✗        -            -           
733    683      ✗        -            -           
734    685      ✗        -            -           
735    686      ✗        -            -           
736    687      ✗        -            -           
737    688      ✗        -            -           
738    689      ✗        -            -           
739    690      ✗        -            -           
740    691      ✗        -            -           
741    692      ✗        -            -           
742    693      ✗        -            -           
743    694      ✗        -            -           
744    695      ✗        -            -           
745    696      ✗        -            -           
746    697      ✗        -            -           
