========================================================================================================================
RÉSULTATS VSM_Cosine - ÉVALUATION COMPLÈTE
========================================================================================================================

========================================================================================================================
📈 MÉTRIQUES GLOBALES MOYENNES
========================================================================================================================
MAP (Mean Average Precision):        0.5133
MAP Interpolée:                      0.5295
Mean P@5:                            0.7267
Mean P@10:                           0.6333
Mean R-Precision:                    0.5117
MRR (Mean Reciprocal Rank):          0.9444
Mean DCG@20:                         1.6293
Mean nDCG@20:                        1.0000
========================================================================================================================

========================================================================================================================
REQUÊTE 1
========================================================================================================================
Documents pertinents (R): 37
Documents pertinents trouvés: 37

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0358
F-Mesure:            0.0692
P@5:                 1.0000
P@10:                0.8000
R-Precision:         0.7568
Reciprocal Rank:     1.0000
Average Precision:   0.8233
AP Interpolée:       0.8322
DCG@20:              1.7549
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
953    820      ✗        -            -           
954    826      ✗        -            -           
955    827      ✗        -            -           
956    829      ✗        -            -           
957    832      ✗        -            -           
958    834      ✗        -            -           
959    835      ✗        -            -           
960    839      ✗        -            -           
961    840      ✗        -            -           
962    842      ✗        -            -           
963    843      ✗        -            -           
964    844      ✗        -            -           
965    846      ✗        -            -           
966    847      ✗        -            -           
967    854      ✗        -            -           
968    855      ✗        -            -           
969    857      ✗        -            -           
970    860      ✗        -            -           
971    863      ✗        -            -           
972    868      ✗        -            -           
973    873      ✗        -            -           
974    874      ✗        -            -           
975    875      ✗        -            -           
976    877      ✗        -            -           
977    880      ✗        -            -           
978    881      ✗        -            -           
979    882      ✗        -            -           
980    887      ✗        -            -           
981    889      ✗        -            -           
982    891      ✗        -            -           
983    896      ✗        -            -           
984    898      ✗        -            -           
985    899      ✗        -            -           
986    904      ✗        -            -           
987    906      ✗        -            -           
988    909      ✗        -            -           
989    912      ✗        -            -           
990    915      ✗        -            -           
991    916      ✗        -            -           
992    917      ✗        -            -           
993    919      ✗        -            -           
994    922      ✗        -            -           
995    924      ✗        -            -           
996    925      ✗        -            -           
997    930      ✗        -            -           
998    931      ✗        -            -           
999    934      ✗        -            -           
1000   936      ✗        -            -           
1001   937      ✗        -            -           
1002   938      ✗        -            -           
1003   940      ✗        -            -           
1004   941      ✗        -            -           
1005   944      ✗        -            -           
1006   946      ✗        -            -           
1007   947      ✗        -            -           
1008   948      ✗        -            -           
1009   950      ✗        -            -           
1010   952      ✗        -            -           
1011   953      ✗        -            -           
1012   954      ✗        -            -           
1013   957      ✗        -            -           
1014   961      ✗        -            -           
1015   962      ✗        -            -           
1016   964      ✗        -            -           
1017   967      ✗        -            -           
1018   968      ✗        -            -           
1019   969      ✗        -            -           
1020   970      ✗        -            -           
1021   974      ✗        -            -           
1022   979      ✗        -            -           
1023   986      ✗        -            -           
1024   990      ✗        -            -           
1025   994      ✗        -            -           
1026   998      ✗        -            -           
1027   1002     ✗        -            -           
1028   1003     ✗        -            -           
1029   1006     ✗        -            -           
1030   1014     ✗        -            -           
1031   1015     ✗        -            -           
1032   1021     ✗        -            -           
1033   1028     ✗        -            -           


========================================================================================================================
REQUÊTE 8
========================================================================================================================
Documents pertinents (R): 11
Documents pertinents trouvés: 11

MÉTRIQUES:
------------------------------------------------------------------------------------------------------------------------
Rappel:              1.0000
Précision:           0.0106
F-Mesure:            0.0211
P@5:                 0.6000
P@10:                0.4000
R-Precision:         0.4545
Reciprocal Rank:     1.0000
Average Precision:   0.5172
AP Interpolée:       0.5218
DCG@20:              1.5843
nDCG@20:             1.0000

CLASSEMENT COMPLET:
------------------------------------------------------------------------------------------------------------------------
Rang   Doc      Pert.    Rappel       Précision   
------------------------------------------------------------------------------------------------------------------------
1      52       ✓        0.0909       1.0000      
2      60       ✓        0.1818       1.0000      
3      265      ✓        0.2727       1.0000      
4      433      ✗        -            -           
5      435      ✗        -            -           
6      434      ✗        -            -           
7      427      ✗        -            -           
8      431      ✗        -            -           
9      264      ✓        0.3636       0.4444      
10     378      ✗        -            -           
11     262      ✓        0.4545       0.4545      
12     432      ✗        -            -           
13     426      ✗        -            -           
14     429      ✗        -            -           
15     437      ✗        -            -           
16     430      ✗        -            -           
17     61       ✓        0.5455       0.3529      
18     648      ✗        -            -           
19     123      ✓        0.6364       0.3684      
20     436      ✗        -            -           
21     120      ✗        -            -           
22     251      ✓        0.7273       0.3636      
23     428      ✗        -            -           
24     266      ✓        0.8182       0.3750      
25     1028     ✗        -            -           
26     171      ✗        -            -           
27     697      ✗        -            -           
28     859      ✗        -            -           
29     654      ✗        -            -           
30     857      ✗        -            -           
31     75       ✗        -            -           
32     844      ✗        -            -           
33     542      ✗        -            -           
34     249      ✗        -            -           
35     234      ✗        -            -           
36     45       ✗        -            -           
37     658      ✗        -            -           
38     165      ✗        -            -           
39     183      ✗        -            -           
40     81       ✗        -            -           
41     263      ✓        0.9091       0.2439      
42     941      ✗        -            -           
43     250      ✗        -            -           
44     936      ✗        -            -           
45     491      ✗        -            -           
46     860      ✗        -            -           
47     111      ✗        -            -           
48     598      ✗        -            -           
49     424      ✗        -            -           
50     531      ✗        -            -           
51     582      ✗        -            -           
52     652      ✗        -            -           
53     700      ✗        -            -           
54     940      ✗        -            -           
55     130      ✗        -            -           
56     562      ✗        -            -           
57     380      ✗        -            -           
58     845      ✗        -            -           
59     564      ✗        -            -           
60     1001     ✗        -            -           
61     135      ✗        -            -           
62     854      ✗        -            -           
63     177      ✗        -            -           
64     645      ✗        -            -           
65     375      ✗        -            -           
66     364      ✗        -            -           
67     89       ✗        -            -           
68     1024     ✗        -            -           
69     858      ✗        -            -           
70     992      ✗        -            -           
71     659      ✗        -            -           
72     547      ✗        -            -           
73     929      ✗        -            -           
74     746      ✗        -            -           
75     989      ✗        -            -           
76     49       ✗        -            -           
77     666      ✗        -            -           
78     563      ✗        -            -           
79     777      ✗        -            -           
80     377      ✗        -            -           
81     846      ✗        -            -           
82     274      ✗        -            -           
83     254      ✗        -            -           
84     155      ✗        -            -           
85     57       ✗        -            -           
86     641      ✗        -            -           
87     585      ✗        -            -           
88     292      ✗        -            -           
89     302      ✗        -            -           
90     551      ✗        -            -           
91     58       ✗        -            -           
92     914      ✗        -            -           
93     458      ✗        -            -           
94     550      ✗        -            -           
95     192      ✗        -            -           
96     900      ✗        -            -           
97     584      ✗        -            -           
98     20       ✗        -            -           
99     231      ✗        -            -           
100    899      ✗        -            -           
101    596      ✗        -            -           
102    156      ✗        -            -           
103    932      ✗        -            -           
104    711      ✗        -            -           
105    534      ✗        -            -           
106    597      ✗        -            -           
107    523      ✗        -            -           
108    600      ✗        -            -           
109    691      ✗        -            -           
110    528      ✗        -            -           
111    404      ✗        -            -           
112    412      ✗        -            -           
113    83       ✗        -            -           
114    494      ✗        -            -           
115    775      ✗        -            -           
116    998      ✗        -            -           
117    861      ✗        -            -           
118    938      ✗        -            -           
119    589      ✗        -            -           
120    698      ✗        -            -           
121    592      ✗        -            -           
122    536      ✗        -            -           
123    301      ✗        -            -           
124    866      ✗        -            -           
125    1008     ✗        -            -           
126    848      ✗        -            -           
127    190      ✓        1.0000       0.0866      
128    787      ✗        -            -           
129    53       ✗        -            -           
130    865      ✗        -            -           
131    688      ✗        -            -           
132    847      ✗        -            -           
133    602      ✗        -            -           
134    951      ✗        -            -           
135    281      ✗        -            -           
136    1026     ✗        -            -           
137    172      ✗        -            -           
138    459      ✗        -            -           
139    518      ✗        -            -           
140    601      ✗        -            -           
141    296      ✗        -            -           
142    365      ✗        -            -           
143    201      ✗        -            -           
144    656      ✗        -            -           
145    460      ✗        -            -           
146    676      ✗        -            -           
147    681      ✗        -            -           
148    671      ✗        -            -           
149    35       ✗        -            -           
150    981      ✗        -            -           
151    134      ✗        -            -           
152    358      ✗        -            -           
153    948      ✗        -            -           
154    577      ✗        -            -           
155    949      ✗        -            -           
156    421      ✗        -            -           
157    782      ✗        -            -           
158    270      ✗        -            -           
159    921      ✗        -            -           
160    268      ✗        -            -           
161    909      ✗        -            -           
162    543      ✗        -            -           
163    693      ✗        -            -           
164    687      ✗        -            -           
165    751      ✗        -            -           
166    830      ✗        -            -           
167    686      ✗        -            -           
168    876      ✗        -            -           
169    24       ✗        -            -           
170    152      ✗        -            -           
171    771      ✗        -            -           
172    237      ✗        -            -           
173    558      ✗        -            -           
174    1030     ✗        -            -           
175    54       ✗        -            -           
176    852      ✗        -            -           
177    379      ✗        -            -           
178    465      ✗        -            -           
179    227      ✗        -            -           
180    862      ✗        -            -           
181    770      ✗        -            -           
182    5        ✗        -            -           
183    235      ✗        -            -           
184    581      ✗        -            -           
185    275      ✗        -            -           
186    442      ✗        -            -           
187    629      ✗        -            -           
188    1013     ✗        -            -           
189    51       ✗        -            -           
190    955      ✗        -            -           
191    514      ✗        -            -           
192    684      ✗        -            -           
193    26       ✗        -            -           
194    1031     ✗        -            -           
195    468      ✗        -            -           
196    47       ✗        -            -           
197    297      ✗        -            -           
198    86       ✗        -            -           
199    98       ✗        -            -           
200    204      ✗        -            -           
201    905      ✗        -            -           
202    837      ✗        -            -           
203    524      ✗        -            -           
204    907      ✗        -            -           
205    167      ✗        -            -           
206    477      ✗        -            -           
207    565      ✗        -            -           
208    63       ✗        -            -           
209    351      ✗        -            -           
210    411      ✗        -            -           
211    863      ✗        -            -           
212    476      ✗        -            -           
213    785      ✗        -            -           
214    657      ✗        -            -           
215    788      ✗        -            -           
216    269      ✗        -            -           
217    726      ✗        -            -           
218    22       ✗        -            -           
219    875      ✗        -            -           
220    195      ✗        -            -           
221    694      ✗        -            -           
222    230      ✗        -            -           
223    549      ✗        -            -           
224    443      ✗        -            -           
225    608      ✗        -            -           
226    97       ✗        -            -           
227    80       ✗        -            -           
228    617      ✗        -            -           
229    843      ✗        -            -           
230    695      ✗        -            -           
231    255      ✗        -            -           
232    293      ✗        -            -           
233    994      ✗        -            -           
234    675      ✗        -            -           
235    127      ✗        -            -           
236    161      ✗        -            -           
237    594      ✗        -            -           
238    993      ✗        -            -           
239    796      ✗        -            -           
240    961      ✗        -            -           
241    964      ✗        -            -           
242    182      ✗        -            -           
243    258      ✗        -            -           
244    570      ✗        -            -           
245    93       ✗        -            -           
246    674      ✗        -            -           
247    64       ✗        -            -           
248    400      ✗        -            -           
249    798      ✗        -            -           
250    733      ✗        -            -           
251    79       ✗        -            -           
252    334      ✗        -            -           
253    337      ✗        -            -           
254    792      ✗        -            -           
255    448      ✗        -            -           
256    952      ✗        -            -           
257    346      ✗        -            -           
258    763      ✗        -            -           
259    678      ✗        -            -           
260    162      ✗        -            -           
261    7        ✗        -            -           
262    386      ✗        -            -           
263    387      ✗        -            -           
264    84       ✗        -            -           
265    483      ✗        -            -           
266    490      ✗        -            -           
267    832      ✗        -            -           
268    331      ✗        -            -           
269    203      ✗        -            -           
270    300      ✗        -            -           
271    29       ✗        -            -           
272    179      ✗        -            -           
273    548      ✗        -            -           
274    205      ✗        -            -           
275    455      ✗        -            -           
276    108      ✗        -            -           
277    308      ✗        -            -           
278    586      ✗        -            -           
279    76       ✗        -            -           
280    73       ✗        -            -           
281    72       ✗        -            -           
282    505      ✗        -            -           
283    880      ✗        -            -           
284    233      ✗        -            -           
285    444      ✗        -            -           
286    145      ✗        -            -           
287    712      ✗        -            -           
288    593      ✗        -            -           
289    170      ✗        -            -           
290    355      ✗        -            -           
291    749      ✗        -            -           
292    218      ✗        -            -           
293    154      ✗        -            -           
294    552      ✗        -            -           
295    207      ✗        -            -           
296    1009     ✗        -            -           
297    841      ✗        -            -           
298    16       ✗        -            -           
299    533      ✗        -            -           
300    743      ✗        -            -           
301    800      ✗        -            -           
302    402      ✗        -            -           
303    718      ✗        -            -           
304    498      ✗        -            -           
305    808      ✗        -            -           
306    46       ✗        -            -           
307    867      ✗        -            -           
308    709      ✗        -            -           
309    463      ✗        -            -           
310    126      ✗        -            -           
311    136      ✗        -            -           
312    978      ✗        -            -           
313    91       ✗        -            -           
314    927      ✗        -            -           
315    142      ✗        -            -           
316    606      ✗        -            -           
317    897      ✗        -            -           
318    571      ✗        -            -           
319    118      ✗        -            -           
320    811      ✗        -            -           
321    220      ✗        -            -           
322    499      ✗        -            -           
323    244      ✗        -            -           
324    908      ✗        -            -           
325    566      ✗        -            -           
326    33       ✗        -            -           
327    50       ✗        -            -           
328    14       ✗        -            -           
329    1033     ✗        -            -           
330    1017     ✗        -            -           
331    532      ✗        -            -           
332    882      ✗        -            -           
333    313      ✗        -            -           
334    637      ✗        -            -           
335    942      ✗        -            -           
336    290      ✗        -            -           
337    376      ✗        -            -           
338    425      ✗        -            -           
339    272      ✗        -            -           
340    6        ✗        -            -           
341    141      ✗        -            -           
342    758      ✗        -            -           
343    740      ✗        -            -           
344    467      ✗        -            -           
345    415      ✗        -            -           
346    895      ✗        -            -           
347    612      ✗        -            -           
348    973      ✗        -            -           
349    647      ✗        -            -           
350    10       ✗        -            -           
351    149      ✗        -            -           
352    982      ✗        -            -           
353    795      ✗        -            -           
354    30       ✗        -            -           
355    396      ✗        -            -           
356    638      ✗        -            -           
357    721      ✗        -            -           
358    560      ✗        -            -           
359    517      ✗        -            -           
360    124      ✗        -            -           
361    485      ✗        -            -           
362    102      ✗        -            -           
363    42       ✗        -            -           
364    129      ✗        -            -           
365    646      ✗        -            -           
366    776      ✗        -            -           
367    368      ✗        -            -           
368    635      ✗        -            -           
369    632      ✗        -            -           
370    348      ✗        -            -           
371    642      ✗        -            -           
372    282      ✗        -            -           
373    735      ✗        -            -           
374    374      ✗        -            -           
375    92       ✗        -            -           
376    772      ✗        -            -           
377    576      ✗        -            -           
378    825      ✗        -            -           
379    889      ✗        -            -           
380    356      ✗        -            -           
381    338      ✗        -            -           
382    438      ✗        -            -           
383    256      ✗        -            -           
384    474      ✗        -            -           
385    289      ✗        -            -           
386    945      ✗        -            -           
387    109      ✗        -            -           
388    304      ✗        -            -           
389    958      ✗        -            -           
390    931      ✗        -            -           
391    754      ✗        -            -           
392    737      ✗        -            -           
393    809      ✗        -            -           
394    590      ✗        -            -           
395    943      ✗        -            -           
396    732      ✗        -            -           
397    138      ✗        -            -           
398    879      ✗        -            -           
399    850      ✗        -            -           
400    804      ✗        -            -           
401    962      ✗        -            -           
402    393      ✗        -            -           
403    968      ✗        -            -           
404    330      ✗        -            -           
405    208      ✗        -            -           
406    815      ✗        -            -           
407    1004     ✗        -            -           
408    110      ✗        -            -           
409    369      ✗        -            -           
410    692      ✗        -            -           
411    70       ✗        -            -           
412    174      ✗        -            -           
413    96       ✗        -            -           
414    309      ✗        -            -           
415    381      ✗        -            -           
416    722      ✗        -            -           
417    36       ✗        -            -           
418    173      ✗        -            -           
419    12       ✗        -            -           
420    113      ✗        -            -           
421    148      ✗        -            -           
422    851      ✗        -            -           
423    965      ✗        -            -           
424    667      ✗        -            -           
425    934      ✗        -            -           
426    713      ✗        -            -           
427    926      ✗        -            -           
428    74       ✗        -            -           
429    144      ✗        -            -           
430    983      ✗        -            -           
431    793      ✗        -            -           
432    178      ✗        -            -           
433    628      ✗        -            -           
434    479      ✗        -            -           
435    774      ✗        -            -           
436    930      ✗        -            -           
437    312      ✗        -            -           
438    699      ✗        -            -           
439    806      ✗        -            -           
440    159      ✗        -            -           
441    515      ✗        -            -           
442    662      ✗        -            -           
443    133      ✗        -            -           
444    77       ✗        -            -           
445    868      ✗        -            -           
446    115      ✗        -            -           
447    555      ✗        -            -           
448    526      ✗        -            -           
449    408      ✗        -            -           
450    902      ✗        -            -           
451    319      ✗        -            -           
452    537      ✗        -            -           
453    519      ✗        -            -           
454    626      ✗        -            -           
455    310      ✗        -            -           
456    730      ✗        -            -           
457    298      ✗        -            -           
458    529      ✗        -            -           
459    516      ✗        -            -           
460    690      ✗        -            -           
461    366      ✗        -            -           
462    1003     ✗        -            -           
463    449      ✗        -            -           
464    200      ✗        -            -           
465    441      ✗        -            -           
466    497      ✗        -            -           
467    371      ✗        -            -           
468    151      ✗        -            -           
469    472      ✗        -            -           
470    39       ✗        -            -           
471    1018     ✗        -            -           
472    833      ✗        -            -           
473    520      ✗        -            -           
474    682      ✗        -            -           
475    522      ✗        -            -           
476    1023     ✗        -            -           
477    810      ✗        -            -           
478    538      ✗        -            -           
479    211      ✗        -            -           
480    663      ✗        -            -           
481    813      ✗        -            -           
482    977      ✗        -            -           
483    150      ✗        -            -           
484    769      ✗        -            -           
485    870      ✗        -            -           
486    580      ✗        -            -           
487    18       ✗        -            -           
488    729      ✗        -            -           
489    11       ✗        -            -           
490    824      ✗        -            -           
491    259      ✗        -            -           
492    446      ✗        -            -           
493    947      ✗        -            -           
494    189      ✗        -            -           
495    453      ✗        -            -           
496    87       ✗        -            -           
497    747      ✗        -            -           
498    157      ✗        -            -           
499    373      ✗        -            -           
500    1        ✗        -            -           
501    814      ✗        -            -           
502    181      ✗        -            -           
503    409      ✗        -            -           
504    101      ✗        -            -           
505    414      ✗        -            -           
506    720      ✗        -            -           
507    728      ✗        -            -           
508    780      ✗        -            -           
509    291      ✗        -            -           
510    644      ✗        -            -           
511    583      ✗        -            -           
512    279      ✗        -            -           
513    894      ✗        -            -           
514    912      ✗        -            -           
515    604      ✗        -            -           
516    243      ✗        -            -           
517    31       ✗        -            -           
518    125      ✗        -            -           
519    696      ✗        -            -           
520    918      ✗        -            -           
521    372      ✗        -            -           
522    954      ✗        -            -           
523    158      ✗        -            -           
524    261      ✗        -            -           
525    417      ✗        -            -           
526    816      ✗        -            -           
527    881      ✗        -            -           
528    66       ✗        -            -           
529    723      ✗        -            -           
530    988      ✗        -            -           
531    984      ✗        -            -           
532    416      ✗        -            -           
533    578      ✗        -            -           
534    725      ✗        -            -           
535    128      ✗        -            -           
536    85       ✗        -            -           
537    153      ✗        -            -           
538    492      ✗        -            -           
539    260      ✗        -            -           
540    633      ✗        -            -           
541    295      ✗        -            -           
542    114      ✗        -            -           
543    401      ✗        -            -           
544    495      ✗        -            -           
545    591      ✗        -            -           
546    94       ✗        -            -           
547    325      ✗        -            -           
548    957      ✗        -            -           
549    802      ✗        -            -           
550    362      ✗        -            -           
551    44       ✗        -            -           
552    673      ✗        -            -           
553    544      ✗        -            -           
554    884      ✗        -            -           
555    225      ✗        -            -           
556    1019     ✗        -            -           
557    228      ✗        -            -           
558    971      ✗        -            -           
559    394      ✗        -            -           
560    506      ✗        -            -           
561    328      ✗        -            -           
562    670      ✗        -            -           
563    748      ✗        -            -           
564    872      ✗        -            -           
565    343      ✗        -            -           
566    878      ✗        -            -           
567    206      ✗        -            -           
568    341      ✗        -            -           
569    321      ✗        -            -           
570    731      ✗        -            -           
571    689      ✗        -            -           
572    855      ✗        -            -           
573    166      ✗        -            -           
574    422      ✗        -            -           
575    473      ✗        -            -           
576    500      ✗        -            -           
577    864      ✗        -            -           
578    760      ✗        -            -           
579    242      ✗        -            -           
580    440      ✗        -            -           
581    554      ✗        -            -           
582    420      ✗        -            -           
583    631      ✗        -            -           
584    680      ✗        -            -           
585    132      ✗        -            -           
586    486      ✗        -            -           
587    972      ✗        -            -           
588    15       ✗        -            -           
589    569      ✗        -            -           
590    620      ✗        -            -           
591    738      ✗        -            -           
592    831      ✗        -            -           
593    287      ✗        -            -           
594    736      ✗        -            -           
595    891      ✗        -            -           
596    329      ✗        -            -           
597    623      ✗        -            -           
598    32       ✗        -            -           
599    508      ✗        -            -           
600    910      ✗        -            -           
601    1020     ✗        -            -           
602    734      ✗        -            -           
603    1016     ✗        -            -           
604    784      ✗        -            -           
605    627      ✗        -            -           
606    267      ✗        -            -           
607    1029     ✗        -            -           
608    25       ✗        -            -           
609    324      ✗        -            -           
610    199      ✗        -            -           
611    599      ✗        -            -           
612    836      ✗        -            -           
613    567      ✗        -            -           
614    579      ✗        -            -           
615    65       ✗        -            -           
616    605      ✗        -            -           
617    987      ✗        -            -           
618    284      ✗        -            -           
619    280      ✗        -            -           
620    469      ✗        -            -           
621    510      ✗        -            -           
622    557      ✗        -            -           
623    90       ✗        -            -           
624    2        ✗        -            -           
625    481      ✗        -            -           
626    332      ✗        -            -           
627    100      ✗        -            -           
628    715      ✗        -            -           
629    609      ✗        -            -           
630    107      ✗        -            -           
631    588      ✗        -            -           
632    361      ✗        -            -           
633    683      ✗        -            -           
634    480      ✗        -            -           
635    104      ✗        -            -           
636    194      ✗        -            -           
637    197      ✗        -            -           
638    541      ✗        -            -           
639    1025     ✗        -            -           
640    326      ✗        -            -           
641    799      ✗        -            -           
642    347      ✗        -            -           
643    980      ✗        -            -           
644    903      ✗        -            -           
645    3        ✗        -            -           
646    4        ✗        -            -           
647    8        ✗        -            -           
648    9        ✗        -            -           
649    13       ✗        -            -           
650    17       ✗        -            -           
651    19       ✗        -            -           
652    21       ✗        -            -           
653    23       ✗        -            -           
654    27       ✗        -            -           
655    28       ✗        -            -           
656    34       ✗        -            -           
657    37       ✗        -            -           
658    38       ✗        -            -           
659    40       ✗        -            -           
660    41       ✗        -            -           
661    43       ✗        -            -           
662    48       ✗        -            -           
663    55       ✗        -            -           
664    56       ✗        -            -           
665    59       ✗        -            -           
666    62       ✗        -            -           
667    67       ✗        -            -           
668    68       ✗        -            -           
669    69       ✗        -            -           
670    71       ✗        -            -           
671    78       ✗        -            -           
672    82       ✗        -            -           
673    88       ✗        -            -           
674    95       ✗        -            -           
675    99       ✗        -            -           
676    103      ✗        -            -           
677    105      ✗        -            -           
678    106      ✗        -            -           
679    112      ✗        -            -           
680    116      ✗        -            -           
681    117      ✗        -            -           
682    119      ✗        -            -           
683    121      ✗        -            -           
684    122      ✗        -            -           
685    131      ✗        -            -           
686    137      ✗        -            -           
687    139      ✗        -            -           
688    140      ✗        -            -           
689    143      ✗        -            -           
690    146      ✗        -            -           
691    147      ✗        -            -           
692    160      ✗        -            -           
693    163      ✗        -            -           
694    164      ✗        -            -           
695    168      ✗        -            -           
696    169      ✗        -            -           
697    175      ✗        -            -           
698    176      ✗        -            -           
699    180      ✗        -            -           
700    184      ✗        -            -           
701    185      ✗        -            -           
702    186      ✗        -            -           
703    187      ✗        -            -           
704    188      ✗        -            -           
705    191      ✗        -            -           
706    193      ✗        -            -           
707    196      ✗        -            -           
708    198      ✗        -            -           
709    202      ✗        -            -           
710    209      ✗        -            -           
711    210      ✗        -            -           
712    212      ✗        -            -           
713    213      ✗        -            -           
714    214      ✗        -            -           
715    215      ✗        -            -           
716    216      ✗        -            -           
717    217      ✗        -            -           
718    219      ✗        -            -           
719    221      ✗        -            -           
720    222      ✗        -            -           
721    223      ✗        -            -           
722    224      ✗        -            -           
723    226      ✗        -            -           
724    229      ✗        -            -           
725    232      ✗        -            -           
726    236      ✗        -            -           
727    238      ✗        -            -           
728    239      ✗        -            -           
729    240      ✗        -            -           
730    241      ✗        -            -           
731    245      ✗        -            -           
732    246      ✗        -            -           
733    247      ✗        -            -           
734    248      ✗        -            -           
735    252      ✗        -            -           
736    253      ✗        -            -           
737    257      ✗        -            -           
738    271      ✗        -            -           
739    273      ✗        -            -           
740    276      ✗        -            -           
741    277      ✗        -            -           
742    278      ✗        -            -           
743    283      ✗        -            -           
744    285      ✗        -            -           
745    286      ✗        -            -           
746    288      ✗        -            -           
747    294      ✗        -            -           
748    299      ✗        -            -           
